2006,"$3,000 ",125000,2006 Honda Civic Hybrid,https://tampa.craigslist.org/pnl/cto/d/tarpon-springs-2006-honda-civic-hybrid/6958026000.html,excellent,fwd,hybrid,125000,blue,compact,clean,automatic,sedan,4 cylinders,,https://tampa.craigslist.org/pnl/cto/d/tarpon-springs-2006-honda-civic-hybrid/6958026000.html
2005,"$2,500 ",135,2005 Honda Civic,https://orlando.craigslist.org/cto/d/orlando-honda-civic-05-special-edition/6953354870.html,excellent,,gas,135,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/orlando-honda-civic-05-special-edition/6953354870.html
2005,"$2,400 ",161000,2005 honda civic,https://orlando.craigslist.org/cto/d/kissimmee-2005-honda-civic-auto-ice/6948877228.html,excellent,,gas,161000,blue,,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/kissimmee-2005-honda-civic-auto-ice/6948877228.html
2005,"$2,400 ",,2005 honda civic,https://orlando.craigslist.org/cto/d/orlando-2005-honda-civic/6944953173.html,,4wd,gas,,blue,compact,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2005-honda-civic/6944953173.html
2005,"$2,600 ",,2005 honda civic ex,https://orlando.craigslist.org/cto/d/orlando-price-reduce-2005-honda-civic/6942219489.html,fair,fwd,gas,,black,compact,clean,manual,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-price-reduce-2005-honda-civic/6942219489.html
2004,"$1,500 ",,2004 Honda Civic,https://orlando.craigslist.org/cto/d/orlando-04-honda-civic-for-sale/6960058921.html,good,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/orlando-04-honda-civic-for-sale/6960058921.html
2004,"$2,800 ",165000,2004 honda civic ex,https://orlando.craigslist.org/cto/d/orlando-honda-civic-ex-2004/6958295025.html,good,,gas,165000,blue,,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-honda-civic-ex-2004/6958295025.html
2004,"$2,300 ",110750,2004 2004 honda civic,https://orlando.craigslist.org/cto/d/apopka-2004-honda-civic-2300/6955008291.html,excellent,,gas,110750,brown,,clean,automatic,,4 cylinders,,https://orlando.craigslist.org/cto/d/apopka-2004-honda-civic-2300/6955008291.html
2004,"$2,500 ",101000,2004 Honda Civic sedan 4 doors,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-4-doors-runs/6953818468.html,,,gas,101000,,,clean,automatic,,,,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-4-doors-runs/6953818468.html
2004,"$2,600 ",,2004 honda civic lx sedan,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-lx/6951172814.html,,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-lx/6951172814.html
2004,"$5,600 ",107000,2004 honda civic si hatchback EP3,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-si-ep3/6949283285.html,good,,gas,107000,silver,compact,clean,manual,coupe,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-2004-honda-civic-si-ep3/6949283285.html
2004,"$1,600 ",226768,2004 Honda Civic LX,https://orlando.craigslist.org/cto/d/orlando-honda-civic-lx-2004/6945170372.html,good,fwd,gas,226768,white,mid-size,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-honda-civic-lx-2004/6945170372.html
2004,"$2,900 ",137901,2004 honda civic,https://orlando.craigslist.org/cto/d/orlando-honda-civic/6940182021.html,excellent,4wd,gas,137901,silver,,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/orlando-honda-civic/6940182021.html
2004,"$2,700 ",,2004 honda civic ex,https://orlando.craigslist.org/cto/d/deltona-honda-civic-ex-2004-obo/6940032361.html,excellent,fwd,gas,,grey,compact,clean,automatic,sedan,4 cylinders,,https://orlando.craigslist.org/cto/d/deltona-honda-civic-ex-2004-obo/6940032361.html
2004,"$3,700 ",113250,2004 honda civic sedan,https://tampa.craigslist.org/hdo/cto/d/spring-hill-2004-honda-civic/6959477674.html,excellent,fwd,gas,113250,green,,clean,automatic,,4 cylinders,,https://tampa.craigslist.org/hdo/cto/d/spring-hill-2004-honda-civic/6959477674.html
2004,"$2,800 ",156000,2004 honda civic,https://tampa.craigslist.org/hdo/cto/d/hudson-2004-honda-civic-lx/6959073742.html,excellent,fwd,gas,156000,,mid-size,clean,automatic,sedan,4 cylinders,,https://tampa.craigslist.org/hdo/cto/d/hudson-2004-honda-civic-lx/6959073742.html
2004,"$2,200 ",,2004 honda civic,https://tampa.craigslist.org/psc/cto/d/port-richey-2004-honda-civic-ex/6952833033.html,good,fwd,gas,,black,,clean,automatic,sedan,4 cylinders,,https://tampa.craigslist.org/psc/cto/d/port-richey-2004-honda-civic-ex/6952833033.html
2003,"$4,500 ",,2003 Honda Civic,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-sleeper/6952903209.html,,,gas,,,,clean,manual,,,,https://orlando.craigslist.org/cto/d/kissimmee-2003-honda-civic-sleeper/6952903209.html
